"","stars","text"
"3776",4,"We loved this midcentury hotel. The staff was very nice and they have some rooms that alow pets. The hotel has a small restaurant and bar with hand crafted cocktails and excellent food and a nice but limited wine list"
"3777",5,"The room was really big and clean. The staff was great. The hotel offers free breakfast that was really good ( not the usual crappy free breakfast) The only thing I didn't like about the room was that the air conditioner was regulated a motion sensor. We happened to be staying here on one of the hottest days of the year. The unit only stays on if the motion censor registers a person being in the room. Upon arriving the room was hot. It took about 20 mins for it to cool off. Also the AC cut off during the night when we fell asleep (No movement). I woke up in a pool of sweat and had to get up a walk around periodically to keep the AC going. That really sucked.."
"3778",4,"Bad: There were a lot of little costs we weren't expecting - parking being a big one. Good: Location, size of room, indoor pool"
"3779",5,"This an older motel, but kept in great condition by the owners. Very clean and quiet. Park the motorcycle right outside your room. Reasonalble rates too. Would definitely recommend. For the motorcyclists...ride up to Lake of the Clouds...worth the ride and nice, scenic roads in the area. Ask for an old towel from the owner to clean the bike. Access... More"
"3780",3,"Our flight got in late so we needed a place to stay. They sent a shuttle to pick us up at 12:30 AM. They gave us a double bed for my little one and had breakfast in the morning. It's clean with good staff. Plenty of parking. We also got a late checkout."
"3781",1,"Union organizers with megaphone reading union laws at 7 am! Due to the layout of the hotel it is amplified tenfold. Apparently there are no noise violations for doing this. Won't be back to Santa Monica better places to go that have better ordinances. Police just drive by like there is nothing going on."
"3782",4,"Staff were very friendly in general. Breakfast had a good selection. Rooms were kept clean and towels provided daily. We noticed a lot of school parties stay here and that some people hung out in the hallways which generated some noise. We were not impressed that 2 nights in a row we had to evacuate at around midnight taking our sleeping son out of his crib/cot. Lounge was not open through the week only on a Friday and Saturday - depending where you stay in hotel you may hear some noise. We arrived on a Friday night and there was a function on we had to park far away but there is plenty of parking available. Our room had a Refrigerator, microwave, Iron plus board. There was a slight concern for us as we were told that there may be no cribs left but thankfully we did get one. We were disappointed that the swimming pool was only open 6pm-10pm Mon-Fri and on Saturday and Sunday's it was 2pm-10pm. There is a small shop in foyer where you can buy essentials and various other items and there is also a computer and printer in this area too."
"3783",5,"Stayed 1 night. Room was very clean, very quiet, staff very friendly. A+. Location was good. Felt safe. Breakfast very good and efficient. Pool and hot tub very nice often long drive. Keep up the good work. Will be back. View of Goodyear factory after restoration was awesome. American historic buildings are so cool when refurbished and reutilized."
"3784",4,"So glad i got the splash and stay package. Had a great time at magic waters.One lady on 3rd shift was AWESOME. The lady that checked us in seemed like she didn't know much about the hotel or anything in the area. Rooms where OK, bed and pillows sucked. something could be done to the room to make it feel... More"
"3785",5,"Layout of the hotel and decor was too contemporary. The room was very comfortable"
"3786",3,"Loved this little town! The hotel was very comfortable and quiet. Older hotel but nicely refurbished with funky decor and good quality furniture and bedding. Staff was very friendly, efficient and helpful. Rooms are a bit small so wouldn't recommend for more than two people to a room. We would definitely stay here again!"
"3787",5,"Bad: (Valet) parking is expensive. Room was a bit small. Good: Very pleasant experience. The room was good, clean and had a rich minibar. Very nice bar/restaurant/breakfast accomodation. Personell (we were helped by luckas) was extraordinary kind and helpful."
